,time,inherent MSD,inherent MSCD,actual MSD,actual MSCD
198,40.6,15.216701210416238,10.913150857652083,15.558884987132137,11.481725506471014
199,40.8,15.293969652033743,11.100139017557417,15.635780604223505,11.480034447871697
200,41.0,15.36013140591649,11.147716019304184,15.68875339324749,11.535045136777354
201,41.2,15.429802061002812,11.198266693036983,15.76175140337998,11.549162700278332
202,41.4,15.499480201275892,11.183988630774984,15.839683666018127,11.673893470011512
203,41.6,15.573255647738776,11.399683436886157,15.922094430901419,11.769408709702562
204,41.8,15.647421512169942,11.715985814676614,15.994971242904333,12.04120511295647
205,42.0,15.724410377943085,12.003278708748745,16.06931375901838,12.354470779808508
206,42.2,15.8000819911887,12.254061118670094,16.143656299669402,12.655508252562939
207,42.4,15.883972427400764,12.381350606213962,16.227603722797696,12.627229506144259
208,42.6,15.977266426723132,12.419168796690611,16.317976260515664,12.623555282072154
209,42.8,16.075702627630186,12.447049788891432,16.422588368636962,12.645196983336719
210,43.0,16.175610061181295,12.311437369312946,16.540268700527452,12.537072970700663
211,43.2,16.277880269220795,12.306244691166649,16.643353348984856,12.46903091728099
212,43.4,16.383778960431638,12.499511361286268,16.752564390383778,12.785105640500662
213,43.6,16.496302182018756,12.65278370011162,16.859788674777807,13.01194361499541
214,43.8,16.61191113239775,12.886635696015091,16.977561401074365,13.119630858641813
215,44.0,16.727682133876716,13.179349423271395,17.098019112047687,13.37654485478979
216,44.2,16.85592680245638,13.468006353137495,17.232650587132017,13.542579799746335
217,44.4,16.981724821930225,13.912374753374657,17.350253419129018,13.991558904852466
218,44.6,17.099475814159945,14.521859160235287,17.45221969062343,14.429986064000003
219,44.8,17.227272905234347,14.91024463041257,17.573835490403038,15.052580124221526
220,45.0,17.336235176149245,15.329612959368431,17.6831628501427,15.473522666386714
221,45.2,17.453735346316265,15.477458854656833,17.804813475622563,15.62973316322885
222,45.4,17.565814842303386,15.736972178213037,17.919262057102745,15.4659928431821
223,45.6,17.66515087708754,16.32106145166429,18.01490521745186,16.052999243216952
224,45.8,17.762361539803575,16.965287142198633,18.13373023941382,16.597770834420558
225,46.0,17.848156757218995,17.418979537576263,18.244076392214776,16.815163464310398
226,46.2,17.957751834333283,17.994965826398175,18.34955864246802,17.195284569690976
227,46.4,18.057994189273693,18.44878422803934,18.448083244075207,17.800318604992977
228,46.6,18.15934559976885,18.876649760932782,18.539237780279453,18.339788697360298
229,46.8,18.27200919351541,19.531677001936064,18.683679983381467,18.746625457138077
