r "24g (24g)" "48h (48h)" "48h* (48h*)"
2.4225000000000003 0.15885416666665594 0.0 0.020833333333331927
2.4275 0.2005208333333376 0.0 0.0234375000000005
2.4325 0.1666666666666702 0.0 0.010416666666666888
2.4375 0.15104166666666988 0.0 0.018229166666667053
2.4425 0.17187500000000366 0.0 0.010416666666666888
2.4475000000000002 0.16666666666665542 0.0 0.020833333333331927
2.4525 0.15625000000000333 0.0 0.026041666666667223
2.4575 0.19270833333333742 0.0 0.020833333333333776
2.4625 0.14843750000000316 0.0 0.028645833333333943
2.4675000000000002 0.16145833333332243 0.0 0.03385416666666438
2.4725 0.1432291666666697 0.0 0.026041666666667223
2.4775 0.15104166666666988 0.0 0.04427083333333427
2.4825 0.12500000000000266 0.0 0.0234375000000005
2.4875000000000003 0.10156249999999314 0.0 0.046874999999996836
2.4925 0.12500000000000266 0.0 0.026041666666667223
2.4975 0.13020833333333612 0.0 0.0234375000000005
2.5025 0.11197916666666906 0.0 0.0234375000000005
2.5075000000000003 0.10156249999999314 0.0 0.03645833333333087
2.5125 0.06510416666666806 0.0 0.020833333333333776
2.5175 0.08854166666666854 0.0 0.028645833333333943
2.5225 0.08593750000000183 0.0 0.033854166666667386
2.5275000000000003 0.06249999999999578 0.0 0.020833333333331927
2.5325 0.07552083333333494 0.0 0.015625000000000333
2.5375 0.0703125000000015 0.0 0.028645833333333943
2.5425 0.033854166666667386 0.0 0.028645833333333943
2.5475000000000003 0.03645833333333087 0.0 0.02604166666666491
2.5525 0.028645833333333943 0.0 0.015625000000000333
2.5575 0.04166666666666755 0.0 0.015625000000000333
2.5625 0.010416666666666888 0.0 0.013020833333333611
2.5675 0.020833333333333776 0.0 0.005208333333333444
2.5725000000000002 0.0 0.0 0.002604166666666491
2.5775 0.0 0.0 0.0
2.5825 0.0 0.0 0.002604166666666722
2.5875 0.0 0.0 0.0
2.5925000000000002 0.0 0.0 0.0
2.5975 0.0 0.0 0.0
2.6025 0.0 0.0 0.0
2.6075 0.0 0.0 0.0
2.6125000000000003 0.0 0.0 0.0
2.6175 0.0 0.0 0.0
2.6225 0.0 0.0 0.0
2.6275 0.0 0.0 0.0
2.6325000000000003 0.0 0.0 0.0
2.6375 0.0 0.0 0.0
2.6425 0.0 0.0 0.0
2.6475 0.0 0.0 0.0
2.6525000000000003 0.0 0.0 0.0
2.6575 0.0 0.0 0.0
2.6625 0.0 0.0 0.0
2.6675 0.0 0.0 0.0
2.6725000000000003 0.0 0.0 0.0
2.6775 0.0 0.0 0.0
2.6825 0.0 0.0 0.0
2.6875 0.0 0.0 0.0
2.6925 0.0 0.0 0.0
2.6975000000000002 0.0 0.0 0.0
2.7025 0.0 0.0 0.0
2.7075 0.0 0.0 0.0
2.7125 0.0 0.0 0.0
2.7175000000000002 0.0 0.0 0.0
2.7225 0.0 0.0 0.0
2.7275 0.0 0.0 0.0
2.7325 0.0 0.0 0.0
2.7375000000000003 0.0 0.0 0.0
2.7425 0.0 0.0 0.0
2.7475 0.0 0.0 0.0
2.7525 0.0 0.0 0.0
2.7575000000000003 0.0 0.0 0.0
2.7625 0.0 0.0 0.0
2.7675 0.0 0.0 0.0
2.7725 0.0 0.0 0.0
2.7775000000000003 0.0 0.0 0.0
2.7825 0.0 0.0 0.0
2.7875 0.0 0.0 0.0
2.7925 0.0 0.0 0.0
2.7975000000000003 0.0 0.0 0.0
2.8025 0.0 0.0 0.0
2.8075 0.0 0.0 0.0
2.8125 0.0 0.0 0.0
2.8175 0.0 0.0 0.0
2.8225000000000002 0.0 0.0 0.0
2.8275 0.0 0.0 0.0
2.8325 0.0 0.0 0.0
2.8375 0.0 0.0 0.0
2.8425000000000002 0.0 0.0 0.0
2.8475 0.0 0.0 0.0
2.8525 0.0 0.0 0.0
2.8575 0.0 0.0 0.0
2.8625000000000003 0.0 0.0 0.0
2.8675 0.0 0.0 0.0
2.8725 0.0 0.0 0.0
2.8775 0.0 0.0 0.0
2.8825000000000003 0.0 0.0 0.0
2.8875 0.0 0.0 0.0
2.8925 0.0 0.0 0.0
2.8975 0.0 0.0 0.0
2.9025000000000003 0.0 0.0 0.0
2.9075 0.0 0.0 0.0
2.9125 0.0 0.0 0.0
2.9175 0.0 0.0 0.0
2.9225000000000003 0.0 0.0 0.0
2.9275 0.0 0.0 0.0
2.9325 0.0 0.0 0.0
2.9375 0.0 0.0 0.0
2.9425 0.0 0.0 0.0
2.9475000000000002 0.0 0.0 0.0
2.9525 0.0 0.0 0.0
2.9575 0.0 0.0 0.0
2.9625 0.0 0.0 0.0
2.9675000000000002 0.0 0.0 0.0
2.9725 0.0 0.0 0.0
2.9775 0.0 0.0 0.0
2.9825 0.0 0.0 0.0
2.9875000000000003 0.0 0.0 0.0
2.9925 0.0 0.0 0.0
2.9975 0.0 0.0 0.0
